States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date,Season
Tamil Nadu,3087.5,2875.0,2802.5,5837.5,6287.5,6525.0,6825.0,5235.0,3525.0,,13572.75,,8647.0,,9790.75,7562.25,4458.25,,1512.5,2225.0,1325.0,875.0,2018-09-17,1
Tamil Nadu,4028.57,3085.71,3320.0,6471.43,8542.86,8514.29,8450.0,5842.86,3728.57,3400.0,15708.67,13343.0,8087.71,,10084.33,7125.14,4585.71,,1310.71,1800.0,3271.43,971.43,2019-09-17,1
Tamil Nadu,2731.0,2704.0,2557.5,11340.0,10860.0,11120.0,6800.0,6600.0,3888.0,,15123.0,,8453.2,,9023.0,6803.2,4638.0,,1540.0,2000.0,1220.0,1250.0,2016-10-17,1
Tamil Nadu,3330.0,2692.0,2560.0,7520.0,6300.0,7820.0,6480.0,5000.0,4050.0,,13852.6,,8559.6,,8614.8,6736.2,5500.0,,1500.0,1480.0,2440.0,3480.0,2017-10-17,1
Tamil Nadu,3087.5,2875.0,2855.0,5762.5,6237.5,6600.0,6987.5,5275.0,3555.0,,13473.5,,8920.5,,9837.25,7585.5,4500.0,,1537.5,2250.0,1550.0,950.0,2018-10-17,1
Tamil Nadu,3821.43,3037.14,3262.86,6564.29,8628.57,9164.29,8471.43,5928.57,3650.0,,15118.14,12967.0,7821.14,,9995.71,7224.86,4564.29,,1485.71,2057.14,3457.14,1942.86,2019-10-17,1
Tamil Nadu,2862.0,2724.0,2550.0,12440.0,10220.0,10480.0,6620.0,6500.0,3930.0,,14929.4,,8467.6,,9110.0,6865.4,4530.0,,1540.0,1980.0,1240.0,720.0,2016-11-17,2
Tamil Nadu,3258.0,2692.0,2670.0,7000.0,6160.0,6980.0,6390.0,5050.0,4040.0,,13698.6,,8556.8,,8652.8,6808.25,5140.0,,1510.0,1480.0,3340.0,3540.0,2017-11-17,2
Tamil Nadu,3075.0,2900.0,2860.0,6300.0,6750.0,7775.0,7275.0,5300.0,3527.5,,13327.25,,8597.0,,9827.0,7515.25,4491.75,,1530.0,2325.0,1775.0,1175.0,2018-11-17,2
Tamil Nadu,3778.57,3072.86,3124.29,6457.14,9014.29,11616.67,9042.86,5985.71,3611.43,2800.0,14718.86,12483.5,8082.0,9700.0,10048.0,7728.0,4814.29,36000.0,1528.57,2142.86,5342.86,1485.71,2019-11-17,2
Tamil Nadu,3110.0,2790.0,2616.67,12375.0,10100.0,9950.0,6550.0,6800.0,3947.5,,14636.0,,8304.5,,9135.0,7210.25,4590.0,,1550.0,1825.0,1350.0,650.0,2016-12-17,2
Tamil Nadu,3297.5,2790.0,2606.67,6550.0,6075.0,6750.0,6562.5,5200.0,3937.5,,13442.25,,8563.0,,8906.5,7144.25,4850.0,,1562.5,1350.0,4200.0,1025.0,2017-12-17,2
Tamil Nadu,3100.0,2968.0,3068.0,6520.0,6940.0,7950.0,7320.0,5340.0,3398.0,,13657.0,,8326.8,,9583.2,6915.4,4410.0,,1474.0,1780.0,1300.0,1140.0,2018-12-17,2
Tamil Nadu,3961.11,3117.78,3037.78,6411.11,8994.44,11577.78,9055.56,5900.0,3570.0,2800.0,14713.44,12483.5,8324.0,,10092.88,8359.75,4677.78,36000.0,1522.22,2644.44,9022.22,1500.0,2019-12-17,2
Tamil Nadu,2651.0,2750.0,2336.75,6240.0,13000.0,14400.0,9240.0,7050.0,3440.0,,12200.2,,7885.4,,8922.4,5596.8,4009.0,,1510.0,1780.0,1820.0,2720.0,2016-01-18,2
Tamil Nadu,3285.0,2836.0,2632.5,10400.0,7200.0,9450.0,6300.0,5900.0,4130.0,,13998.2,,8578.4,,9132.0,7196.8,4573.0,,1540.0,1480.0,1240.0,1260.0,2017-01-18,2
Tamil Nadu,3342.0,2736.0,2530.0,6340.0,6300.0,6670.0,6640.0,5200.0,3668.0,,12929.4,,8762.6,,8971.2,7027.8,4860.0,,1500.0,1360.0,3640.0,760.0,2018-01-18,2
Tamil Nadu,3040.0,2920.0,2920.0,6480.0,7140.0,7650.0,7440.0,5320.0,3386.0,,13961.2,,8196.4,,9388.2,6895.4,4483.4,,1550.0,1960.0,1340.0,2360.0,2019-01-18,2
Tamil Nadu,2505.0,2730.0,2336.75,5900.0,11960.0,13280.0,8610.0,6450.0,3448.0,,11884.5,,7990.0,,8984.25,6175.5,3764.0,,1530.0,1680.0,1380.0,720.0,2016-02-18,3
Tamil Nadu,3328.0,2796.0,2560.0,8360.0,6950.0,9110.0,6340.0,5500.0,4308.0,,13998.2,,8644.4,,9055.0,7240.8,4552.0,,1550.0,1400.0,1160.0,2060.0,2017-02-18,3
Tamil Nadu,3187.5,2720.0,2506.67,5437.5,6362.5,6600.0,6662.5,4600.0,3630.0,,12856.5,,8873.0,,9216.5,7252.0,4600.0,,1500.0,1325.0,2325.0,625.0,2018-02-18,3
Tamil Nadu,3060.0,2920.0,2940.0,6260.0,8070.0,7750.0,7680.0,5840.0,3414.0,,13914.0,,8287.4,,9514.0,7066.8,4293.4,,1602.0,1640.0,1090.0,1000.0,2019-02-18,3
Tamil Nadu,2421.0,2700.0,2349.25,5870.0,11280.0,13110.0,8520.0,6450.0,3474.0,,12013.0,,7920.2,,9000.2,6337.0,3524.0,,1530.0,1600.0,1140.0,700.0,2016-03-18,3
Tamil Nadu,3250.0,2820.0,2550.0,7050.0,6525.0,8925.0,6125.0,5400.0,4285.0,,14057.25,,8674.25,,9065.0,6832.25,4425.0,,1562.5,1325.0,1125.0,1875.0,2017-03-18,3
Tamil Nadu,3000.0,2640.0,2533.33,5437.5,6450.0,6562.5,6725.0,4500.0,3565.0,,12884.25,,9038.0,,9340.0,8117.5,4412.5,,1500.0,1400.0,1275.0,687.5,2018-03-18,3
Tamil Nadu,3080.0,2960.0,2900.0,6260.0,8100.0,7470.0,7660.0,5648.0,3466.0,,13913.2,10000.0,7960.4,,9545.8,7021.8,4313.4,,1584.0,1580.0,1000.0,1320.0,2019-03-18,3
Tamil Nadu,2364.0,2640.0,2336.75,6370.0,12720.0,14720.0,8400.0,7200.0,3988.0,,13340.2,,8039.6,,9000.2,6870.6,3804.0,,1530.0,1700.0,1180.0,1280.0,2016-04-18,3
Tamil Nadu,3175.0,2785.0,2533.33,7675.0,6850.0,9425.0,6725.0,5600.0,4232.5,,14387.75,,8701.75,,9065.0,6528.75,4375.0,,1562.5,1375.0,1050.0,850.0,2017-04-18,3
Tamil Nadu,3060.0,2660.0,2525.0,5180.0,6280.0,6420.0,6660.0,5000.0,3324.0,,12891.2,,9035.2,,9289.2,8129.8,4460.0,,1500.0,1960.0,1080.0,920.0,2018-04-18,3
Tamil Nadu,2800.0,2800.0,2700.0,6000.0,7800.0,7200.0,7300.0,5200.0,3500.0,,12307.0,,9010.0,,9670.0,6593.0,4000.0,,1600.0,1300.0,700.0,2500.0,2019-04-18,3
Tamil Nadu,2384.0,2650.0,2362.5,7370.0,12980.0,16040.0,8420.0,7300.0,3916.0,,14192.0,,8231.6,,9088.0,6899.8,4075.0,,1530.0,1900.0,1260.0,4600.0,2016-05-18,3
Tamil Nadu,3125.0,2740.0,2533.33,7550.0,6325.0,8775.0,6625.0,5200.0,4175.0,,14422.75,,8722.0,,8873.5,6538.0,4587.5,,1537.5,1425.0,925.0,850.0,2017-05-18,3
Tamil Nadu,3100.0,2670.0,2525.0,5000.0,6260.0,6530.0,6700.0,4750.0,3046.0,,13221.0,,8933.2,,9194.0,8218.0,4420.0,,1500.0,1960.0,1000.0,960.0,2018-05-18,3
Tamil Nadu,3125.0,2922.5,2975.0,6375.0,8462.5,7900.0,8250.0,5610.0,3582.5,,14733.25,9500.0,7857.5,,9543.75,6702.25,4133.25,,1583.33,1725.0,1275.0,3625.0,2019-05-18,3
Tamil Nadu,2542.0,2654.0,2410.0,8020.0,12260.0,15500.0,7980.0,7250.0,3892.0,,14455.8,,8253.6,,9076.0,6814.8,4309.0,,1530.0,2120.0,1240.0,4380.0,2016-06-18,1
Tamil Nadu,3350.0,2775.0,2516.67,7300.0,5850.0,8587.5,6150.0,5100.0,4165.0,,14353.75,,8639.5,,8873.5,6538.0,4700.0,,1537.5,1450.0,1125.0,1925.0,2017-06-18,1
Tamil Nadu,3230.0,2700.0,2510.0,4980.0,6280.0,6590.0,6720.0,4750.0,3724.0,,12974.0,,8933.0,,9570.8,8237.6,4340.0,,1500.0,2040.0,1340.0,1480.0,2018-06-18,1
Tamil Nadu,3270.0,2942.0,2974.0,6370.0,8600.0,8580.0,8460.0,5725.0,3582.0,,14742.2,9500.0,7607.6,,9583.0,6665.4,4333.4,,1587.5,1940.0,1800.0,3320.0,2019-06-18,1
Tamil Nadu,2512.0,2720.0,2467.5,10400.0,11980.0,15180.0,7820.0,7600.0,3894.0,,14917.0,,8136.4,,9043.4,6523.0,4249.0,,1540.0,2140.0,1400.0,1880.0,2016-07-18,1
Tamil Nadu,3328.0,2712.0,2562.5,7240.0,5840.0,8160.0,6180.0,5000.0,4082.0,,13960.6,,8456.2,,8846.0,6316.6,4740.0,,1510.0,1300.0,1060.0,6960.0,2017-07-18,1
Tamil Nadu,3150.0,2692.0,2565.0,5100.0,6300.0,6690.0,6760.0,4833.33,3684.0,,13038.4,,9090.4,,9801.8,8083.8,4420.0,,1500.0,2220.0,1800.0,2060.0,2018-07-18,1
Tamil Nadu,3400.0,3012.5,3147.5,6350.0,8450.0,8412.5,8275.0,5800.0,3550.0,,15107.25,,7693.25,,9489.0,6717.75,4316.75,,1630.0,2075.0,1712.5,3775.0,2019-07-18,1
Tamil Nadu,2530.0,2720.0,2502.5,9750.0,11020.0,13260.0,7030.0,7200.0,3934.0,,15191.8,,8202.4,,8979.6,6800.0,4600.0,,1540.0,2060.0,1240.0,620.0,2016-08-18,1
Tamil Nadu,3333.2,2660.0,2525.0,7170.0,6100.0,7680.0,6200.0,4800.0,4076.0,,13962.4,,8425.6,,8804.75,6329.0,5020.0,,1510.0,1440.0,2560.0,4020.0,2017-08-18,1
Tamil Nadu,3150.0,2930.0,2937.5,5760.0,6360.0,6460.0,6800.0,5230.0,3656.0,,13189.4,,8478.0,,9849.0,7513.8,4653.4,,1510.0,2360.0,1440.0,940.0,2018-08-18,1
Tamil Nadu,3350.0,3012.5,3160.0,6375.0,8550.0,8475.0,8300.0,5800.0,3605.0,,15142.75,,7599.25,,9642.25,6939.25,4362.5,,1630.0,1825.0,2125.0,1875.0,2019-08-18,1
Tamil Nadu,2556.0,2684.0,2527.5,10080.0,10550.0,11760.0,6790.0,6700.0,3852.0,,14677.0,,8423.6,,9089.0,7285.0,4762.0,,1537.5,2120.0,1160.0,1180.0,2016-09-18,1
Tamil Nadu,3310.0,2640.0,2550.0,7600.0,6260.0,8200.0,6480.0,4950.0,4124.0,,13918.6,,8513.6,,8636.8,6507.4,5180.0,,1510.0,1300.0,1860.0,1640.0,2017-09-18,1
Tamil Nadu,3087.5,2850.0,2815.0,5887.5,6287.5,6525.0,6950.0,5210.0,3540.0,,13572.75,,8647.0,,9790.75,7562.25,4458.25,,1512.5,2125.0,1275.0,900.0,2018-09-18,1
Tamil Nadu,4028.57,3085.71,3320.0,6457.14,8542.86,8542.86,8464.29,5828.57,3721.43,3400.0,14998.0,13343.0,8135.67,,10084.33,7093.71,4585.71,,1400.0,1800.0,3328.57,900.0,2019-09-18,1
Tamil Nadu,2731.0,2664.0,2557.5,11540.0,10620.0,11080.0,6780.0,6600.0,3888.0,,15123.0,,8453.2,,9045.0,6759.2,4638.0,,1540.0,1980.0,1220.0,1190.0,2016-10-18,1
Tamil Nadu,3337.5,2650.0,2660.0,7475.0,6325.0,7750.0,6450.0,5000.0,4042.5,,13607.0,,8653.0,,8543.25,6662.25,5600.0,,1487.5,1500.0,2425.0,3600.0,2017-10-18,1
Tamil Nadu,2916.67,2866.67,2690.0,5666.67,6233.33,6400.0,6933.33,5180.0,3560.0,,12691.33,,8780.67,,9691.67,7494.0,4566.67,,1506.67,2133.33,1566.67,866.67,2018-10-18,1
Tamil Nadu,3821.43,3037.14,3291.43,6600.0,8628.57,9300.0,8500.0,5814.29,3644.29,,15189.0,12967.0,7821.14,,9995.71,7234.29,4585.71,,1485.71,2057.14,3571.43,1914.29,2019-10-18,1
Tamil Nadu,2874.0,2724.0,2550.0,12440.0,10220.0,10460.0,6520.0,6500.0,3930.0,,14929.4,,8489.6,,9110.0,6887.4,4530.0,,1540.0,1980.0,1240.0,700.0,2016-11-18,2
Tamil Nadu,3258.0,2692.0,2670.0,7000.0,6160.0,6980.0,6390.0,5050.0,4040.0,,13698.6,,8556.8,,8652.8,6808.25,5140.0,,1510.0,1480.0,3340.0,3540.0,2017-11-18,2
Tamil Nadu,3075.0,2900.0,2860.0,6300.0,6750.0,7775.0,7275.0,5300.0,3527.5,,13327.25,,8597.0,,9827.0,7515.25,4491.75,,1530.0,2400.0,1775.0,1200.0,2018-11-18,2
Tamil Nadu,3883.33,3067.78,3252.22,6511.11,9077.78,11850.0,9055.56,6100.0,3597.78,2800.0,14820.56,12483.5,8181.22,9700.0,9934.22,7551.67,4711.11,36000.0,1444.44,2322.22,5277.78,1555.56,2019-11-18,2
Tamil Nadu,3048.0,2772.0,2587.5,12500.0,9360.0,9740.0,6500.0,6500.0,3938.0,,14554.8,,8511.6,,9132.0,7152.8,4512.0,,1540.0,1660.0,1280.0,660.0,2016-12-18,2
Tamil Nadu,3278.0,2752.0,2505.0,6380.0,6060.0,6640.0,6430.0,4950.0,3880.0,,13127.4,,8718.4,,8982.2,7143.8,4840.0,,1510.0,1320.0,3960.0,860.0,2017-12-18,2
Tamil Nadu,3100.0,2968.0,3068.0,6520.0,6940.0,7950.0,7320.0,5340.0,3390.0,,14105.6,,8326.8,,9623.2,6975.4,4460.0,,1474.0,1860.0,1350.0,1230.0,2018-12-18,2
Tamil Nadu,3961.11,3128.89,3037.78,6366.67,8994.44,11588.89,9055.56,5900.0,3570.0,2800.0,14776.22,12483.5,8324.0,,10092.88,8442.13,4566.67,36000.0,1522.22,2722.22,9433.33,1455.56,2019-12-18,2
Tamil Nadu,2651.0,2750.0,2336.75,6240.0,12960.0,14400.0,9240.0,7050.0,3440.0,,12222.2,,7841.4,,8900.6,5640.8,4009.0,,1510.0,1680.0,1800.0,2620.0,2016-01-19,2
Tamil Nadu,3275.0,2836.0,2632.5,10300.0,7200.0,9430.0,6300.0,5900.0,4126.0,,13998.2,,8578.4,,9132.0,7196.6,4613.0,,1540.0,1440.0,1240.0,1260.0,2017-01-19,2
Tamil Nadu,3342.0,2736.0,2530.0,6340.0,6320.0,6660.0,6650.0,5200.0,3668.0,,12929.4,,8762.6,,8971.2,7027.8,4840.0,,1500.0,1320.0,3580.0,720.0,2018-01-19,2
Tamil Nadu,3040.0,2920.0,2920.0,6480.0,7140.0,7650.0,7440.0,5320.0,3386.0,,13981.2,,8196.4,,9388.2,6895.4,4483.4,,1550.0,1960.0,1340.0,2180.0,2019-01-19,2
Tamil Nadu,2505.0,2730.0,2336.75,5900.0,11940.0,13280.0,8610.0,6450.0,3448.0,,12057.0,,7820.4,,8978.6,6175.5,3764.0,,1530.0,1600.0,1320.0,680.0,2016-02-19,3
Tamil Nadu,3300.0,2820.0,2530.0,8350.0,6862.5,9112.5,6300.0,5400.0,4295.0,,14117.75,,8770.5,,9065.0,7217.25,4500.0,,1562.5,1350.0,1150.0,2025.0,2017-02-19,3
Tamil Nadu,3216.6,2736.0,2505.0,5510.0,6520.0,6700.0,6712.5,5000.0,3612.0,,12818.4,,8698.4,,9043.2,7101.6,4760.0,,1500.0,1360.0,2260.0,600.0,2018-02-19,3
Tamil Nadu,3060.0,2920.0,2940.0,6260.0,8070.0,7750.0,7680.0,5840.0,3418.0,,13914.0,,8287.4,,9514.0,7066.8,4293.4,,1602.0,1640.0,1090.0,1020.0,2019-02-19,3
Tamil Nadu,2421.0,2700.0,2349.25,5870.0,11280.0,13110.0,8500.0,6450.0,3474.0,,12013.0,,7920.2,,9000.2,6337.0,3524.0,,1530.0,1600.0,1180.0,740.0,2016-03-19,3
Tamil Nadu,3250.0,2820.0,2550.0,7050.0,6525.0,8975.0,6125.0,5400.0,4285.0,,14057.25,,8674.25,,9065.0,6832.25,4425.0,,1562.5,1275.0,1125.0,1825.0,2017-03-19,3
Tamil Nadu,3080.0,2672.0,2525.0,5490.0,6520.0,6510.0,6780.0,4950.0,3564.0,,12840.6,,8830.4,,9142.0,7854.0,4640.0,,1500.0,1440.0,1320.0,980.0,2018-03-19,3
Tamil Nadu,3080.0,2960.0,2900.0,6230.0,8100.0,7440.0,7630.0,5648.0,3462.0,,13911.2,10000.0,7958.4,,9547.8,6975.8,4313.4,,1584.0,1560.0,1060.0,1400.0,2019-03-19,3
Tamil Nadu,2364.0,2640.0,2336.75,6380.0,12820.0,14860.0,8400.0,7200.0,3988.0,,13340.2,,8039.6,,9000.2,6870.6,3804.0,,1530.0,1700.0,1200.0,1280.0,2016-04-19,3
Tamil Nadu,3125.0,2785.0,2533.33,7750.0,6850.0,9475.0,6750.0,5600.0,4227.5,,14442.75,,8674.25,,9065.0,6501.25,4400.0,,1562.5,1475.0,1000.0,825.0,2017-04-19,3
Tamil Nadu,3080.0,2660.0,2525.0,5180.0,6280.0,6420.0,6660.0,5000.0,3324.0,,12891.2,,9035.2,,9289.2,8129.8,4460.0,,1500.0,1980.0,1080.0,920.0,2018-04-19,3
Tamil Nadu,2850.0,2840.0,2735.0,5850.0,7900.0,7500.0,7200.0,5220.0,3490.0,,12553.5,9750.0,8155.0,,9235.0,6446.5,4200.0,,1610.0,1500.0,900.0,2800.0,2019-04-19,3
Tamil Nadu,2370.0,2637.5,2350.0,7412.5,12925.0,16050.0,8375.0,7100.0,3925.0,,14167.5,,8365.75,,9092.5,6859.75,4050.0,,1537.5,1975.0,1225.0,4375.0,2016-05-19,3
Tamil Nadu,3125.0,2740.0,2533.33,7550.0,6325.0,8775.0,6625.0,5200.0,4175.0,,14422.75,,8722.0,,8873.5,6538.0,4587.5,,1537.5,1425.0,925.0,850.0,2017-05-19,3
Tamil Nadu,3100.0,2670.0,2525.0,5000.0,6260.0,6530.0,6700.0,4750.0,3046.0,,13221.0,,8933.2,,9194.0,8218.0,4420.0,,1500.0,1960.0,1000.0,1000.0,2018-05-19,3
Tamil Nadu,3150.0,2938.0,2920.0,6340.0,8510.0,8060.0,8200.0,5568.0,3596.0,,14437.6,9500.0,7650.0,,9551.0,6751.8,4266.6,,1587.5,1860.0,1280.0,3740.0,2019-05-19,3
Tamil Nadu,2542.0,2654.0,2410.0,8020.0,12260.0,15500.0,7980.0,7250.0,3892.0,,14455.8,,8253.6,,9076.0,6814.8,4309.0,,1530.0,2120.0,1240.0,4340.0,2016-06-19,1
Tamil Nadu,3350.0,2775.0,2516.67,7250.0,5850.0,8587.5,6150.0,5100.0,4165.0,,14353.75,,8639.5,,8873.5,6538.0,4700.0,,1537.5,1450.0,1125.0,2375.0,2017-06-19,1
Tamil Nadu,3230.0,2700.0,2510.0,4980.0,6280.0,6590.0,6720.0,4750.0,3724.0,,13302.2,,8933.0,,9570.8,8237.6,4340.0,,1500.0,2080.0,1420.0,1580.0,2018-06-19,1
Tamil Nadu,3310.0,2942.0,3064.0,6440.0,8720.0,8680.0,8500.0,5700.0,3558.0,,14797.2,9500.0,7673.6,,9583.0,6675.4,4333.4,,1587.5,1940.0,1820.0,3300.0,2019-06-19,1
Tamil Nadu,2512.0,2720.0,2467.5,10400.0,11980.0,15180.0,7820.0,7600.0,3886.0,,14917.0,,8136.4,,9043.4,6501.0,4249.0,,1540.0,2060.0,1400.0,1860.0,2016-07-19,1
Tamil Nadu,3328.0,2712.0,2600.0,7240.0,5800.0,8140.0,6100.0,5000.0,4070.0,,13971.6,,8456.2,,8818.5,6305.4,4740.0,,1510.0,1420.0,1060.0,6760.0,2017-07-19,1
Tamil Nadu,3150.0,2692.0,2565.0,5100.0,6300.0,6690.0,6760.0,4833.33,3684.0,,12845.0,,9090.4,,9801.8,8061.8,4420.0,,1500.0,2260.0,1820.0,2060.0,2018-07-19,1
Tamil Nadu,3400.0,3012.5,3147.5,6350.0,8450.0,8412.5,8275.0,5800.0,3540.0,,15107.25,,7693.25,,9489.0,6717.75,4316.75,,1630.0,2075.0,1712.5,3475.0,2019-07-19,1
Tamil Nadu,2530.0,2720.0,2502.5,9750.0,10960.0,13260.0,7010.0,7200.0,3934.0,,14649.25,,8202.4,,8979.6,6825.5,4600.0,,1540.0,2060.0,1240.0,640.0,2016-08-19,1
Tamil Nadu,3333.2,2660.0,2525.0,7170.0,6100.0,7680.0,6200.0,4800.0,4076.0,,13962.4,,8425.6,,8804.75,6329.0,5020.0,,1510.0,1440.0,2600.0,4120.0,2017-08-19,1
Tamil Nadu,3150.0,2930.0,2937.5,5760.0,6360.0,6460.0,6800.0,5230.0,3656.0,,13189.4,,8478.0,,9849.0,7513.8,4653.4,,1510.0,2260.0,1440.0,900.0,2018-08-19,1
Tamil Nadu,3350.0,3012.5,3160.0,6375.0,8550.0,8475.0,8300.0,5800.0,3605.0,,15142.75,,7682.5,,9642.25,6939.25,4387.5,,1630.0,1825.0,2125.0,1750.0,2019-08-19,1
Tamil Nadu,2545.0,2684.0,2527.5,10240.0,10740.0,11560.0,6880.0,6750.0,3842.0,,15148.0,,8489.6,,9089.0,7263.0,4732.0,,1540.0,2040.0,1160.0,1180.0,2016-09-19,1
Tamil Nadu,3310.0,2640.0,2550.0,7600.0,6280.0,8220.0,6480.0,4950.0,4124.0,,13918.6,,8513.6,,8636.8,6507.4,5180.0,,1510.0,1320.0,1840.0,1600.0,2017-09-19,1
Tamil Nadu,3087.5,2850.0,2815.0,5900.0,6287.5,6500.0,6987.5,5287.5,3540.0,,13621.75,,8684.5,,9790.75,7610.5,4458.25,,1512.5,2200.0,1300.0,925.0,2018-09-19,1
Tamil Nadu,3800.0,3050.0,3262.86,6337.14,8592.86,8585.71,8407.14,5828.57,3687.14,3600.0,14998.0,13343.0,7564.17,,10084.33,7093.71,4483.33,,1400.0,1785.71,3257.14,864.29,2019-09-19,1
Tamil Nadu,2751.0,2664.0,2557.5,11660.0,10420.0,11040.0,6780.0,6600.0,3888.0,,15159.4,,8467.6,,9109.0,6821.8,4678.0,,1540.0,2060.0,1240.0,1060.0,2016-10-19,1
Tamil Nadu,3330.0,2692.0,2560.0,7540.0,6300.0,7820.0,6470.0,5000.0,4050.0,,13852.6,,8559.6,,8614.8,6736.2,5500.0,,1510.0,1500.0,2440.0,3560.0,2017-10-19,1
Tamil Nadu,2916.67,2866.67,2690.0,5666.67,6233.33,6400.0,6933.33,5180.0,3560.0,,12691.33,,8780.67,,9691.67,7494.0,4566.67,,1506.67,2366.67,1600.0,833.33,2018-10-19,1
Tamil Nadu,3958.33,3010.0,3206.67,6616.67,8616.67,9600.0,8500.0,5733.33,3635.0,,15522.83,,7696.17,,10013.33,7304.5,4566.67,,1600.0,2000.0,3633.33,1966.67,2019-10-19,1
Tamil Nadu,2814.0,2664.0,2520.0,12160.0,9540.0,10240.0,6260.0,6400.0,3926.0,,14659.4,,8462.6,,9110.0,6839.2,4490.0,,1520.0,1860.0,1180.0,720.0,2016-11-19,2
Tamil Nadu,3258.0,2692.0,2670.0,7000.0,6160.0,6980.0,6390.0,5050.0,4040.0,,13698.6,,8556.8,,8652.8,6808.25,5140.0,,1510.0,1480.0,3380.0,3520.0,2017-11-19,2
Tamil Nadu,3075.0,2912.5,2860.0,6400.0,6675.0,7725.0,7300.0,5300.0,3497.5,,14033.67,,8597.0,,9882.0,7419.0,4522.33,,1530.0,2425.0,1725.0,1250.0,2018-11-19,2
Tamil Nadu,3883.33,3067.78,3252.22,6511.11,9055.56,11837.5,9055.56,6100.0,3593.33,2800.0,14820.56,12483.5,8181.22,9700.0,9934.22,7612.67,4711.11,36000.0,1450.0,2266.67,5244.44,1711.11,2019-11-19,2
Tamil Nadu,3048.0,2772.0,2587.5,12520.0,9180.0,9680.0,6460.0,6500.0,3938.0,,14423.0,,8511.6,,9132.0,7163.8,4553.0,,1540.0,1540.0,1280.0,660.0,2016-12-19,2
Tamil Nadu,3278.0,2752.0,2505.0,6360.0,6060.0,6640.0,6450.0,4950.0,3880.0,,13105.4,,8718.4,,8982.2,7143.8,4840.0,,1510.0,1320.0,3840.0,800.0,2017-12-19,2
Tamil Nadu,3100.0,2968.0,3068.0,6460.0,6920.0,7900.0,7320.0,5340.0,3406.0,,14125.6,,8370.8,,9623.2,6975.4,4480.0,,1536.0,1960.0,1300.0,1180.0,2018-12-19,2
Tamil Nadu,3961.11,3128.89,3037.78,6366.67,8994.44,11588.89,9055.56,5900.0,3573.33,2800.0,14776.22,12483.5,8324.0,,10092.88,8442.13,4566.67,36000.0,1522.22,2744.44,9477.78,1477.78,2019-12-19,2
Tamil Nadu,2631.0,2750.0,2336.75,6220.0,12960.0,14400.0,9200.0,7050.0,3440.0,,12222.2,,7841.4,,8900.6,5618.8,4009.0,,1510.0,1680.0,1800.0,2240.0,2016-01-20,2
Tamil Nadu,3342.0,2736.0,2530.0,6340.0,6320.0,6660.0,6650.0,5200.0,3668.0,,12929.4,,8762.6,,8971.2,7027.8,4840.0,,1500.0,1320.0,3580.0,720.0,2018-01-20,2
Tamil Nadu,2912.5,2870.0,2812.5,6475.0,7250.0,7550.0,7500.0,5350.0,3372.5,,13493.0,,8295.0,,9276.5,6861.25,4541.75,,1530.0,1850.0,1300.0,2100.0,2019-01-20,2
Tamil Nadu,2505.0,2730.0,2336.75,5900.0,11940.0,13280.0,8610.0,6450.0,3448.0,,12057.0,,7820.4,,8978.6,6175.5,3764.0,,1530.0,1640.0,1360.0,700.0,2016-02-20,3
Tamil Nadu,3328.0,2796.0,2560.0,8180.0,6800.0,9090.0,6300.0,5500.0,4316.0,,13998.2,,8644.4,,9055.0,7240.8,4552.0,,1550.0,1320.0,1160.0,1940.0,2017-02-20,3
Tamil Nadu,3216.6,2736.0,2505.0,5510.0,6520.0,6700.0,6712.5,5000.0,3612.0,,12818.4,,8698.4,,9043.2,7090.6,4760.0,,1500.0,1360.0,2260.0,580.0,2018-02-20,3
Tamil Nadu,3080.0,2920.0,2940.0,6260.0,8160.0,7700.0,7760.0,5820.0,3454.0,,14046.0,,8287.4,,9579.8,7142.8,4293.4,,1602.0,1740.0,1100.0,920.0,2019-02-20,3
Tamil Nadu,2421.0,2700.0,2349.25,5870.0,11280.0,13110.0,8500.0,6450.0,3474.0,,12013.0,,7920.2,,9000.2,6337.0,3524.0,,1530.0,1600.0,1180.0,740.0,2016-03-20,3
Tamil Nadu,3250.0,2820.0,2550.0,7050.0,6600.0,8975.0,6125.0,5400.0,4285.0,,14057.25,,8674.25,,9065.0,6804.75,4425.0,,1562.5,1325.0,1075.0,1700.0,2017-03-20,3
Tamil Nadu,3080.0,2672.0,2525.0,5490.0,6520.0,6470.0,6780.0,4950.0,3564.0,,12840.6,,8874.4,,9142.0,7854.0,4640.0,,1500.0,1500.0,1260.0,1040.0,2018-03-20,3
Tamil Nadu,3080.0,2960.0,2900.0,6230.0,8100.0,7520.0,7610.0,5648.0,3462.0,,13889.2,10000.0,7959.0,,9557.8,6970.8,4313.4,,1584.0,1560.0,1060.0,1420.0,2019-03-20,3
Tamil Nadu,2334.0,2640.0,2336.75,6700.0,12960.0,15560.0,8440.0,7600.0,3938.0,,13542.2,,8061.6,,9000.2,6870.6,3904.0,,1530.0,1720.0,1240.0,1300.0,2016-04-20,3
